LEFT,RIGHT
0.906924 ,0.541616
0.907007 ,0.541601
0.907089 ,0.541587
0.907172 ,0.541573
0.907255 ,0.541559
0.907337 ,0.542545
0.907420 ,0.544530
0.907502 ,0.544514
0.907585 ,0.544499
0.907667 ,0.544483
0.906750 ,0.544467
0.907832 ,0.545451
0.909914 ,0.546435
0.908995 ,0.546419
0.909077 ,0.546402
0.909159 ,0.546385
0.910240 ,0.546369
0.910321 ,0.546352
0.910402 ,0.547335
0.910483 ,0.548318
0.911564 ,0.548300
0.913644 ,0.548283
0.914723 ,0.550265
0.914802 ,0.553246
0.914880 ,0.554225
0.914959 ,0.554205
0.917037 ,0.554184
0.917115 ,0.556163
0.916193 ,0.558141
0.916271 ,0.557119
0.916349 ,0.557097
0.916427 ,0.559074
0.917505 ,0.559051
0.918582 ,0.559028
0.920658 ,0.560005
0.922733 ,0.561981
0.922808 ,0.563956
0.916885 ,0.556932
0.910964 ,0.546913
0.912044 ,0.545896
0.910125 ,0.545879
0.908206 ,0.545863
0.909288 ,0.545846
0.909369 ,0.542830
0.909451 ,0.542815
0.910532 ,0.544800
0.909613 ,0.544783
0.908694 ,0.544767
0.908776 ,0.545751
0.908857 ,0.542735
0.910939 ,0.542720
0.911019 ,0.545704
0.911100 ,0.545687
0.911180 ,0.545671
0.911261 ,0.546654
0.912341 ,0.545637
0.912421 ,0.546620
0.912500 ,0.547602
0.912580 ,0.547585
0.912660 ,0.549567
0.912740 ,0.550548
0.911819 ,0.550529
0.910900 ,0.550510
0.910980 ,0.550490
0.912061 ,0.551471
0.912141 ,0.552451
0.912220 ,0.552431
0.912300 ,0.552411
0.913380 ,0.553391
0.913459 ,0.553370
0.913538 ,0.553349
0.913618 ,0.554329
0.913697 ,0.555307
0.913776 ,0.555286
0.913855 ,0.555264
0.913934 ,0.555242
0.915013 ,0.555221
0.915091 ,0.555199
0.915170 ,0.555178
0.915248 ,0.556156
0.915326 ,0.557134
0.916404 ,0.557111
0.916482 ,0.557088
0.916560 ,0.557066
0.916637 ,0.557043
0.915715 ,0.557021
0.916793 ,0.557998
0.918870 ,0.557975
0.918946 ,0.558952
0.919023 ,0.559928
0.919099 ,0.560904
0.919176 ,0.562879
0.919252 ,0.562853
0.919328 ,0.563827
0.919404 ,0.563801
0.920480 ,0.563776
0.921556 ,0.564749
0.921631 ,0.564723
0.921706 ,0.564696
0.922781 ,0.565670
0.922855 ,0.565643
0.922930 ,0.565616
0.922004 ,0.565589
0.922079 ,0.565562
0.922154 ,0.565535
0.923229 ,0.567508
0.923303 ,0.570479
0.923377 ,0.570449
0.923451 ,0.570420
0.915527 ,0.568391
0.895610 ,0.560365
0.896698 ,0.559340
0.908782 ,0.560316
0.908864 ,0.560292
0.908945 ,0.561267
0.909026 ,0.558243
0.908108 ,0.556220
0.908190 ,0.556197
0.908271 ,0.557174
0.908353 ,0.559151
0.909434 ,0.559127
0.909515 ,0.559103
0.909596 ,0.559079
0.909677 ,0.559055
0.909758 ,0.559031
0.909839 ,0.559007
0.909920 ,0.558983
0.910000 ,0.559959
0.910081 ,0.559934
0.910162 ,0.559910
0.910242 ,0.559885
0.910323 ,0.558861
0.910403 ,0.557837
0.910484 ,0.557814
0.910564 ,0.557790
0.910645 ,0.557767
0.908726 ,0.557743
0.907807 ,0.558720
0.907889 ,0.558696
0.907971 ,0.558672
0.908052 ,0.558648
0.909134 ,0.558624
0.910215 ,0.558600
0.911295 ,0.558576
0.911375 ,0.559551
0.910455 ,0.559527
0.910536 ,0.559503
0.910616 ,0.559478
0.910696 ,0.559454
0.910777 ,0.559429
0.910857 ,0.559405
0.911937 ,0.559380
0.914016 ,0.559356
0.914095 ,0.559331
0.914173 ,0.560306
0.914252 ,0.561281
0.914331 ,0.562256
0.915409 ,0.563229
0.916486 ,0.563203
0.916564 ,0.564176
0.916641 ,0.564149
0.918718 ,0.564122
0.918794 ,0.564096
0.918871 ,0.564069
0.918947 ,0.566041
0.919023 ,0.567013
0.918099 ,0.566985
0.918176 ,0.567956
0.918253 ,0.567927
0.918329 ,0.567898
0.918406 ,0.569869
0.918482 ,0.569839
0.918558 ,0.569809
0.919634 ,0.569779
0.919710 ,0.570749
0.919786 ,0.571719
0.921861 ,0.571688
0.923935 ,0.572657
0.924009 ,0.573625
0.924083 ,0.573594
0.924156 ,0.574561
0.923230 ,0.572530
0.908308 ,0.556502
0.907389 ,0.555479
0.921468 ,0.567453
0.922542 ,0.567424
0.922617 ,0.567396
0.922691 ,0.567367
0.922765 ,0.567338
0.922839 ,0.568309
0.922914 ,0.570279
0.922988 ,0.570249
0.923062 ,0.570218
0.923136 ,0.570188
0.923210 ,0.569158
0.924284 ,0.570128
0.924357 ,0.570097
0.924431 ,0.570067
0.924504 ,0.570037
0.924577 ,0.569007
0.924650 ,0.568977
0.924724 ,0.568947
0.925797 ,0.568917
0.925869 ,0.568887
0.925942 ,0.568858
0.926015 ,0.569828
0.926087 ,0.570797
0.926160 ,0.570766
0.926232 ,0.572735
0.926305 ,0.571703
0.926377 ,0.571672
0.926449 ,0.571641
0.927521 ,0.570610
0.927593 ,0.570579
0.927665 ,0.571548
0.927737 ,0.571517
0.927808 ,0.570485
0.927880 ,0.569455
0.927952 ,0.570424
0.929023 ,0.570394
0.929094 ,0.570363
0.929165 ,0.570332
0.929236 ,0.570301
0.929307 ,0.571270
0.929378 ,0.571239
0.930448 ,0.571207
0.930518 ,0.572176
0.930589 ,0.572144
0.930659 ,0.571113
0.930729 ,0.571081
0.930799 ,0.572050
0.930869 ,0.572018
0.930939 ,0.570986
0.931009 ,0.571955
0.931079 ,0.572923
0.930150 ,0.572891
0.930220 ,0.572858
0.930290 ,0.572826
0.930361 ,0.573794
0.930431 ,0.574761
0.929502 ,0.574727
0.929572 ,0.574694
0.929643 ,0.574661
0.929714 ,0.574628
0.929784 ,0.574594
0.929855 ,0.574561
0.929925 ,0.574528
0.929996 ,0.574495
0.930066 ,0.573462
0.930136 ,0.573429
0.932206 ,0.576395
0.932276 ,0.578361
0.932345 ,0.580325
0.932414 ,0.581288
0.921486 ,0.574254
0.913563 ,0.565223
0.916640 ,0.564194
0.917717 ,0.564166
0.917794 ,0.564137
0.916870 ,0.563109
0.915947 ,0.562082
0.916025 ,0.561055
0.916102 ,0.560028
0.916179 ,0.560002
0.916256 ,0.559975
0.916333 ,0.559949
0.916410 ,0.560922
0.916487 ,0.560896
0.916564 ,0.559869
0.916641 ,0.559843
0.916718 ,0.559816
0.915795 ,0.559790
0.915873 ,0.559764
0.915950 ,0.559737
0.916027 ,0.559711
0.916104 ,0.559685
0.916181 ,0.560658
0.916258 ,0.560631
0.916335 ,0.559604
0.916412 ,0.559578
0.916489 ,0.559552
0.916566 ,0.559525
0.917643 ,0.559499
0.917719 ,0.559473
0.917795 ,0.559446
0.917872 ,0.559420
0.917948 ,0.559394
0.918024 ,0.560367
0.918100 ,0.560340
0.918176 ,0.559314
0.918252 ,0.559287
0.918328 ,0.560261
0.918404 ,0.560234
0.918480 ,0.560207
0.918556 ,0.561180
0.918632 ,0.561153
0.919707 ,0.561125
0.919783 ,0.562098
0.919858 ,0.562070
0.919933 ,0.562042
0.920008 ,0.563014
0.919083 ,0.562986
0.918159 ,0.562957
0.918235 ,0.562929
0.919311 ,0.563901
0.921386 ,0.563872
0.921460 ,0.562843
0.921535 ,0.562815
0.920609 ,0.562787
0.920684 ,0.563758
0.920759 ,0.563729
0.920833 ,0.563700
0.921908 ,0.564671
0.922982 ,0.565642
0.924055 ,0.566612
0.924128 ,0.567581
0.924201 ,0.567551
0.924274 ,0.567520
0.924347 ,0.567489
0.925420 ,0.568458
0.925492 ,0.569427
0.925564 ,0.569395
0.927636 ,0.571363
0.927708 ,0.574329
0.927779 ,0.574295
0.927850 ,0.574261
0.924922 ,0.574227
0.917996 ,0.568194
0.915073 ,0.567163
0.917150 ,0.572131
0.917226 ,0.572098
0.917303 ,0.572065
0.917379 ,0.571032
0.916455 ,0.569999
0.915532 ,0.569967
0.914610 ,0.569935
0.914687 ,0.569903
0.915765 ,0.570870
0.915842 ,0.570838
0.915919 ,0.570805
0.915996 ,0.570772
0.915073 ,0.570739
0.915150 ,0.571706
0.915228 ,0.572673
0.915305 ,0.571640
0.915382 ,0.570607
0.915459 ,0.570574
0.915536 ,0.570541
0.915614 ,0.570509
0.914691 ,0.570476
0.914768 ,0.570443
0.914846 ,0.570410
0.914923 ,0.570378
0.915001 ,0.570345
0.914078 ,0.570312
0.914156 ,0.569280
0.914234 ,0.569248
0.914311 ,0.569216
0.914389 ,0.569183
0.914467 ,0.569151
0.914544 ,0.569119
0.914622 ,0.569087
0.914699 ,0.571054
0.914777 ,0.572021
0.914854 ,0.571987
0.914931 ,0.571953
0.915009 ,0.571920
0.915086 ,0.571886
0.913163 ,0.570852
0.913242 ,0.569819
0.913320 ,0.569787
0.913398 ,0.569754
0.913476 ,0.569721
0.913554 ,0.569689
0.913632 ,0.569656
0.913709 ,0.569623
0.913787 ,0.569591
0.913865 ,0.568558
0.913943 ,0.568526
0.914020 ,0.570493
0.914098 ,0.570460
0.914176 ,0.570427
0.914253 ,0.570394
0.914331 ,0.570360
0.914408 ,0.571327
0.914485 ,0.571293
0.914563 ,0.571260
0.914640 ,0.571226
0.914717 ,0.571192
0.914795 ,0.571159
0.914872 ,0.571125
0.914949 ,0.571091
0.915026 ,0.571058
0.915103 ,0.571024
0.915180 ,0.571990
0.916257 ,0.572956
0.916333 ,0.572921
0.916409 ,0.572886
0.916486 ,0.574851
0.912563 ,0.545823
0.902644 ,0.538803
0.899728 ,0.563779
0.900812 ,0.563749
0.899896 ,0.563719
0.898981 ,0.563688
0.899066 ,0.562658
0.899151 ,0.561629
0.899235 ,0.561600
0.899320 ,0.561570
0.899405 ,0.562541
0.899489 ,0.562511
0.899574 ,0.561482
0.899659 ,0.561452
0.899743 ,0.561423
0.899828 ,0.561394
0.899912 ,0.561365
0.899996 ,0.561336
0.900081 ,0.561306
0.900165 ,0.561277
0.902249 ,0.562248
0.902332 ,0.562218
0.901416 ,0.551191
0.901499 ,0.549167
0.901583 ,0.558142
0.894668 ,0.558114
0.884757 ,0.558086
0.891847 ,0.558058
0.901933 ,0.559030
0.902017 ,0.560002
0.902100 ,0.559973
0.902183 ,0.560944
0.902266 ,0.560915
0.902350 ,0.560886
0.902433 ,0.560857
0.902516 ,0.560827
0.902599 ,0.562798
0.902682 ,0.562767
0.902765 ,0.561738
0.902848 ,0.561708
0.902930 ,0.562678
0.903013 ,0.562648
0.903096 ,0.562618
0.903179 ,0.562587
0.903261 ,0.562557
0.903344 ,0.562527
0.903427 ,0.562497
0.903509 ,0.562467
0.904591 ,0.563436
0.905673 ,0.563406
0.905754 ,0.563375
0.905836 ,0.563344
0.905917 ,0.564313
0.905998 ,0.564282
0.906080 ,0.564251
0.906161 ,0.564220
0.906242 ,0.564189
0.906323 ,0.564158
0.906404 ,0.563127
0.906485 ,0.563096
0.906566 ,0.563065
0.908647 ,0.557036
0.910726 ,0.558008
0.910805 ,0.566978
0.910884 ,0.567945
0.910963 ,0.567912
0.911041 ,0.567879
0.911120 ,0.566846
0.911199 ,0.565813
0.911277 ,0.565781
0.911356 ,0.566749
0.913434 ,0.566716
0.913512 ,0.563684
0.907591 ,0.559654
0.901672 ,0.558625
0.900756 ,0.558597
0.900840 ,0.557568
0.900923 ,0.557540
0.901007 ,0.557512
0.901091 ,0.557484
0.901174 ,0.557455
0.901258 ,0.557427
0.900341 ,0.557399
0.900425 ,0.557371
0.902509 ,0.557343
0.902592 ,0.557315
0.902674 ,0.557286
0.903757 ,0.557258
0.903839 ,0.556230
0.903921 ,0.556203
0.904003 ,0.556175
0.904086 ,0.556147
0.904168 ,0.556119
0.904250 ,0.557092
0.904332 ,0.556064
0.904413 ,0.556036
0.904495 ,0.559007
0.904577 ,0.558978
0.904659 ,0.558949
0.904741 ,0.558920
0.904822 ,0.558891
0.905904 ,0.559861
0.905985 ,0.560832
0.906066 ,0.560801
0.906147 ,0.560771
0.906228 ,0.560741
0.907309 ,0.560711
0.907389 ,0.561681
0.907470 ,0.561650
0.907550 ,0.562619
0.907630 ,0.566587
0.908710 ,0.566554
0.908790 ,0.566521
0.908870 ,0.567488
0.908949 ,0.568454
0.909029 ,0.567420
0.909109 ,0.567386
0.910188 ,0.567353
0.911267 ,0.567319
0.911345 ,0.567286
0.911423 ,0.567252
0.912502 ,0.568218
0.912579 ,0.568184
0.912657 ,0.568150
0.912735 ,0.568116
0.912813 ,0.569082
0.912890 ,0.570047
0.912968 ,0.570012
0.914045 ,0.569977
0.914122 ,0.571941
0.914199 ,0.573905
0.914276 ,0.574868
0.914353 ,0.574830
0.915429 ,0.574793
0.916506 ,0.574755
0.916581 ,0.574718
0.916657 ,0.574680
0.916733 ,0.575643
0.916808 ,0.575605
0.917884 ,0.577566
0.918959 ,0.578527
0.919033 ,0.581487
0.921107 ,0.584445
0.922181 ,0.585403
0.922253 ,0.583360
0.912329 ,0.573321
0.905408 ,0.568285
0.906489 ,0.571250
0.906570 ,0.572214
0.906651 ,0.573177
0.906731 ,0.573140
0.906812 ,0.573103
0.906892 ,0.574066
0.906973 ,0.574029
0.908053 ,0.573991
0.909132 ,0.573954
0.910211 ,0.573917
0.910290 ,0.573879
0.910369 ,0.573842
0.911448 ,0.574804
0.912525 ,0.575766
0.912603 ,0.576728
0.912681 ,0.577688
0.912758 ,0.578649
0.912836 ,0.579609
0.913913 ,0.580568
0.914990 ,0.580527
0.915066 ,0.581486
0.916142 ,0.582445
0.916218 ,0.582403
0.917293 ,0.582361
0.918368 ,0.583319
0.919443 ,0.583277
0.919517 ,0.583235
0.919591 ,0.583192
0.919665 ,0.583150
0.919739 ,0.583108
0.919813 ,0.584065
0.919887 ,0.584023
0.916962 ,0.583980
0.916038 ,0.581938
0.918113 ,0.576897
0.919188 ,0.576858
0.919262 ,0.576819
0.919336 ,0.576779
0.919410 ,0.577740
0.919484 ,0.578700
0.919558 ,0.578659
0.918633 ,0.578619
0.918707 ,0.577579
0.918782 ,0.577539
0.918856 ,0.577500
0.918931 ,0.577460
0.919005 ,0.577420
0.919079 ,0.577380
0.919154 ,0.577341
0.919228 ,0.577301
0.920302 ,0.577261
0.920375 ,0.578221
0.920449 ,0.579181
0.920523 ,0.579140
0.920596 ,0.579099
0.920670 ,0.578059
0.919743 ,0.577019
0.919817 ,0.576979
0.919891 ,0.576939
0.918965 ,0.576900
0.919040 ,0.578860
0.919114 ,0.580818
0.918188 ,0.580777
0.918263 ,0.579735
0.918338 ,0.577695
0.918412 ,0.577654
0.920486 ,0.578614
0.922559 ,0.578573
0.922632 ,0.578533
0.922704 ,0.580492
0.907781 ,0.579450
0.899862 ,0.571411
0.906944 ,0.568375
0.908024 ,0.569339
0.908104 ,0.570302
0.908183 ,0.571266
0.908263 ,0.570229
0.908342 ,0.570192
0.907422 ,0.570155
0.907502 ,0.570119
0.907582 ,0.570082
0.907662 ,0.570045
0.907742 ,0.570009
0.908821 ,0.569972
0.908900 ,0.569935
0.908979 ,0.569899
0.910058 ,0.568862
0.910137 ,0.568826
0.910215 ,0.570790
0.910294 ,0.570752
0.910372 ,0.570715
0.910451 ,0.571678
0.910529 ,0.571640
0.910608 ,0.572602
0.910686 ,0.573564
0.910764 ,0.573525
0.910842 ,0.573487
0.910921 ,0.573448
0.911998 ,0.574409
0.912076 ,0.574370
0.912154 ,0.574331
0.913231 ,0.574292
0.913308 ,0.574253
0.913385 ,0.574214
0.914461 ,0.573175
0.915537 ,0.574136
0.915613 ,0.575097
0.916689 ,0.575057
0.916764 ,0.577017
0.916839 ,0.577977
0.916914 ,0.577936
0.916990 ,0.579894
0.917065 ,0.581851
0.917140 ,0.581809
0.917215 ,0.581766
0.918289 ,0.584722
0.918364 ,0.585677
0.918438 ,0.585632
0.918513 ,0.586587
0.918587 ,0.587541
0.918661 ,0.588495
0.920735 ,0.590448
0.921808 ,0.591401
0.921881 ,0.591353
0.921953 ,0.592305
0.923026 ,0.594256
0.924097 ,0.594206
0.924169 ,0.596157
0.924240 ,0.598106
0.924312 ,0.598055
0.924383 ,0.598003
0.924455 ,0.597952
0.924526 ,0.599900
0.925597 ,0.601848
0.927667 ,0.601794
0.928737 ,0.601741
0.928806 ,0.601688
0.929875 ,0.602635
0.929944 ,0.605580
0.931012 ,0.606525
0.933080 ,0.606469
0.934146 ,0.607414
0.934213 ,0.608357
0.930280 ,0.588306
0.921351 ,0.584260
0.917425 ,0.602211
0.918499 ,0.606156
0.918573 ,0.608100
0.918648 ,0.608044
0.917722 ,0.605988
0.915797 ,0.605932
0.915873 ,0.606877
0.916948 ,0.606821
0.918022 ,0.607764
0.918097 ,0.608708
0.918171 ,0.608651
0.918246 ,0.610594
0.918320 ,0.610536
0.919394 ,0.611477
0.919468 ,0.611419
0.919541 ,0.611361
0.920615 ,0.611302
0.919688 ,0.612244
0.918762 ,0.613185
0.919835 ,0.613125
0.919909 ,0.613066
0.920982 ,0.613007
0.921055 ,0.612947
0.921128 ,0.612888
0.921201 ,0.613828
0.921273 ,0.613768
0.921346 ,0.613709
0.923418 ,0.612649
0.924490 ,0.612590
0.924561 ,0.613530
0.923632 ,0.614470
0.923704 ,0.616409
0.924775 ,0.616348
0.924846 ,0.616287
0.924917 ,0.616226
0.924988 ,0.616164
0.926058 ,0.616103
0.926129 ,0.616042
0.926199 ,0.616980
0.927269 ,0.616919
0.928338 ,0.616857
0.928408 ,0.616795
0.927477 ,0.615734
0.927547 ,0.615672
0.927616 ,0.617611
0.927686 ,0.617549
0.927755 ,0.616487
0.927825 ,0.616425
0.927894 ,0.617363
0.927964 ,0.618301
0.928033 ,0.618238
0.927102 ,0.618176
0.927172 ,0.618113
0.929241 ,0.618051
0.930310 ,0.617988
0.930378 ,0.617925
0.931446 ,0.617863
0.931513 ,0.617800
0.931581 ,0.617738
0.931649 ,0.619675
0.931716 ,0.620611
0.932783 ,0.620547
0.932850 ,0.620483
0.932917 ,0.620419
0.932984 ,0.620354
0.933051 ,0.621290
0.935117 ,0.621226
0.937182 ,0.621161
0.937247 ,0.621097
0.938311 ,0.621032
0.926378 ,0.609970
0.914451 ,0.600914
0.916527 ,0.605858
0.918601 ,0.607800
0.917675 ,0.607742
0.916750 ,0.607684
0.917824 ,0.607626
0.917899 ,0.608568
0.917973 ,0.608510
0.918047 ,0.608451
0.918121 ,0.608393
0.918195 ,0.609334
0.918269 ,0.611275
0.919343 ,0.611215
0.920416 ,0.611155
0.920489 ,0.611095
0.920562 ,0.611035
0.922634 ,0.610975
0.922706 ,0.610915
0.922778 ,0.610855
0.922849 ,0.611795
0.922921 ,0.612734
0.922993 ,0.612673
0.924064 ,0.612612
0.925135 ,0.612551
0.925205 ,0.612491
0.926276 ,0.613429
0.927345 ,0.614368
0.927415 ,0.615306
0.928484 ,0.615243
0.929552 ,0.615181
0.929621 ,0.616118
0.928689 ,0.618055
0.928758 ,0.617991
0.928827 ,0.617927
0.928896 ,0.617863
0.928964 ,0.617799
0.929033 ,0.617736
0.929101 ,0.617672
0.929170 ,0.617608
0.929238 ,0.617544
0.929307 ,0.617480
0.929375 ,0.618416
0.929444 ,0.618352
0.929512 ,0.618288
0.929580 ,0.618223
0.929648 ,0.618159
0.929717 ,0.618095
0.930785 ,0.618031
0.931852 ,0.617967
0.931919 ,0.617902
0.931986 ,0.618838
0.932053 ,0.618773
0.932120 ,0.618709
0.932187 ,0.618644
0.932254 ,0.618580
0.932321 ,0.618515
0.932388 ,0.618451
0.932455 ,0.618386
0.932522 ,0.618322
0.932588 ,0.619257
0.932655 ,0.619193
0.932722 ,0.619128
0.932788 ,0.619063
0.932855 ,0.619998
0.932921 ,0.619932
0.933988 ,0.619867
0.936053 ,0.620802
0.937118 ,0.621736
0.937182 ,0.623669
0.937247 ,0.623602
0.938311 ,0.623535
0.933376 ,0.623467
0.920445 ,0.614402
0.915519 ,0.606342
0.918593 ,0.606283
0.918667 ,0.607224
0.916741 ,0.610164
0.914816 ,0.610103
0.914891 ,0.610043
0.914967 ,0.608982
0.916042 ,0.608922
0.917116 ,0.608862
0.917190 ,0.608802
0.917265 ,0.609741
0.917339 ,0.609681
0.917413 ,0.610620
0.917487 ,0.612558
0.917561 ,0.612496
0.917635 ,0.612434
0.917709 ,0.614371
0.917783 ,0.614308
0.919856 ,0.614245
0.921928 ,0.615182
0.923000 ,0.616118
0.924071 ,0.616054
0.924142 ,0.615990
0.924212 ,0.616926
0.924283 ,0.616861
0.924354 ,0.615797
0.924424 ,0.615733
0.923495 ,0.617669
0.923566 ,0.617604
0.924637 ,0.617539
0.924707 ,0.618474
0.925778 ,0.618408
0.928847 ,0.620342
0.928915 ,0.622275
0.928983 ,0.622208
0.932051 ,0.622141
0.933117 ,0.622073
0.933184 ,0.622006
0.933250 ,0.622939
0.933316 ,0.622871
0.933382 ,0.621803
0.934448 ,0.621736
0.934514 ,0.622669
0.934579 ,0.624601
0.934645 ,0.624532
0.934710 ,0.624463
0.934776 ,0.624395
0.934841 ,0.624326
0.934906 ,0.625257
0.934972 ,0.626188
0.935037 ,0.626118
0.934102 ,0.626049
0.933168 ,0.625980
0.933234 ,0.625910
0.935300 ,0.626840
0.936365 ,0.626771
0.936429 ,0.626701
0.936494 ,0.627631
0.936558 ,0.628560
0.937622 ,0.628490
0.938686 ,0.629419
0.938749 ,0.631347
0.939813 ,0.632274
0.940875 ,0.633202
0.941937 ,0.633128
0.941999 ,0.633055
0.942061 ,0.635982
0.943122 ,0.638906
0.943183 ,0.638830
0.943244 ,0.638754
0.943305 ,0.637678
0.943367 ,0.636603
0.930431 ,0.625531
0.918501 ,0.620463
0.921574 ,0.626394
0.924645 ,0.631323
0.926714 ,0.637249
0.926783 ,0.640173
0.926853 ,0.641096
0.926922 ,0.642019
0.927990 ,0.642941
0.929059 ,0.644862
0.930127 ,0.644783
0.930194 ,0.644704
0.931261 ,0.644624
0.933328 ,0.644545
0.933393 ,0.645466
0.933459 ,0.648386
0.935525 ,0.651304
0.937589 ,0.652221
0.939652 ,0.653138
0.941714 ,0.655054
0.942776 ,0.655970
0.943837 ,0.654885
0.944897 ,0.649802
0.944957 ,0.652720
0.927022 ,0.660635
0.908096 ,0.661547
0.926169 ,0.663459
0.948233 ,0.665370
0.950291 ,0.666280
0.951348 ,0.667190
0.952405 ,0.668099
0.953461 ,0.669008
0.954517 ,0.669917
0.954572 ,0.671824
0.955627 ,0.673731
0.956682 ,0.675637
0.956736 ,0.677542
0.957790 ,0.679446
0.958843 ,0.681349
0.959896 ,0.682251
0.959949 ,0.683153
0.960002 ,0.686054
0.961054 ,0.687953
0.962106 ,0.688852
0.963157 ,0.689751
0.963208 ,0.689649
0.963259 ,0.691547
0.963310 ,0.691445
0.964361 ,0.691342
0.966410 ,0.692239
0.968459 ,0.693136
0.969507 ,0.694032
0.970555 ,0.694928
0.970602 ,0.696823
0.971649 ,0.698717
0.972696 ,0.699611
0.972742 ,0.700504
0.973788 ,0.701397
0.973834 ,0.702289
0.974879 ,0.703180
0.974924 ,0.703072
0.975969 ,0.702963
0.978013 ,0.704854
0.978057 ,0.705745
0.980100 ,0.707634
0.980142 ,0.707523
0.980185 ,0.708412
0.980227 ,0.710301
0.979270 ,0.711188
0.979313 ,0.713075
0.980355 ,0.712961
0.971400 ,0.712848
0.964448 ,0.704736
0.965498 ,0.695629
0.965548 ,0.695524
0.965598 ,0.694419
0.965647 ,0.693315
0.965697 ,0.694210
0.964747 ,0.694106
0.964796 ,0.694001
0.964846 ,0.693897
0.963897 ,0.692793
0.963947 ,0.692689
0.962998 ,0.692585
0.963048 ,0.692481
0.962099 ,0.697376
0.960151 ,0.697270
0.960203 ,0.692165
0.959256 ,0.691062
0.958308 ,0.690958
0.956362 ,0.690855
0.956416 ,0.689752
0.957470 ,0.689650
0.956523 ,0.688547
0.957577 ,0.688445
0.957631 ,0.687344
0.956684 ,0.686242
0.957738 ,0.686141
0.956791 ,0.686040
0.955845 ,0.686939
0.954900 ,0.686838
0.953955 ,0.686737
0.954010 ,0.686635
0.953065 ,0.686534
0.953121 ,0.686433
0.952176 ,0.685332
0.952232 ,0.684231
0.953288 ,0.684131
0.953344 ,0.683031
0.954399 ,0.682931
0.954454 ,0.682832
0.953509 ,0.681733
0.953564 ,0.681633
0.952619 ,0.680535
0.952675 ,0.680436
0.952731 ,0.680338
0.951787 ,0.680239
0.951843 ,0.680141
0.951899 ,0.680042
0.952955 ,0.680944
0.953010 ,0.680845
0.952066 ,0.680746
0.952122 ,0.680647
0.952178 ,0.681548
0.952234 ,0.682449
0.952289 ,0.682349
0.950346 ,0.681250
0.950403 ,0.681151
0.950459 ,0.680052
0.951516 ,0.679954
0.951572 ,0.679855
0.951628 ,0.678757
0.951684 ,0.678659
0.951740 ,0.678561
0.951796 ,0.678463
0.951852 ,0.680365
0.951908 ,0.682265
0.952964 ,0.682166
0.953019 ,0.682066
0.953075 ,0.681966
0.953130 ,0.681867
0.953185 ,0.681767
0.954241 ,0.682667
0.954295 ,0.682567
0.942353 ,0.666471
0.932416 ,0.656381
0.934481 ,0.662293
0.934545 ,0.663202
0.933610 ,0.664111
0.933675 ,0.664020
0.934740 ,0.662930
0.934804 ,0.662839
0.934868 ,0.662749
0.934932 ,0.663658
0.934997 ,0.663567
0.935061 ,0.664476
0.936125 ,0.664385
0.937188 ,0.665293
0.937251 ,0.668201
0.937314 ,0.668108
0.938377 ,0.669014
0.939439 ,0.669920
0.940501 ,0.669826
0.940562 ,0.669732
0.940624 ,0.669638
0.940685 ,0.669544
0.940746 ,0.668451
0.940808 ,0.668357
0.942868 ,0.668264
0.944928 ,0.668170
0.944987 ,0.668077
0.945046 ,0.667984
0.944106 ,0.668890
0.944165 ,0.670796
0.944225 ,0.670701
0.946284 ,0.670607
0.948342 ,0.670512
0.948399 ,0.670418
0.948457 ,0.671323
0.947514 ,0.671228
0.947572 ,0.671133
0.947630 ,0.671038
0.948688 ,0.671943
0.950744 ,0.671847
0.950801 ,0.671752
0.950857 ,0.672657
0.950913 ,0.673561
0.950969 ,0.673464
0.951025 ,0.673368
0.951081 ,0.673272
0.951137 ,0.675175
0.951193 ,0.676078
0.951249 ,0.675980
0.951305 ,0.676883
0.951361 ,0.677785
0.951417 ,0.679686
0.951473 ,0.680586
0.951529 ,0.680486
0.952584 ,0.681386
0.952640 ,0.681286
0.952695 ,0.681186
0.952750 ,0.681085
0.952805 ,0.680985
0.952860 ,0.680885
0.952916 ,0.680785
0.953970 ,0.681685
0.954025 ,0.681584
0.954080 ,0.681484
0.956134 ,0.682383
0.955187 ,0.682282
0.955241 ,0.684181
0.958294 ,0.684079
0.958347 ,0.683977
0.958399 ,0.684875
0.958451 ,0.684773
0.958504 ,0.686670
0.958556 ,0.687567
0.949610 ,0.672467
0.944668 ,0.667372
0.946727 ,0.675276
0.947785 ,0.676178
0.949842 ,0.676080
0.949898 ,0.675982
0.949955 ,0.675884
0.950011 ,0.675786
0.952067 ,0.676688
0.952122 ,0.677589
0.952178 ,0.677490
0.954233 ,0.677392
0.950288 ,0.678293
0.951344 ,0.679193
0.957398 ,0.681093
0.958451 ,0.684991
0.959502 ,0.687888
0.959554 ,0.687784
0.959606 ,0.688680
0.959657 ,0.689575
0.959709 ,0.688470
0.959760 ,0.688366
0.959812 ,0.690261
0.959863 ,0.691155
0.959915 ,0.691050
0.959966 ,0.690944
0.959018 ,0.690838
0.958070 ,0.690732
0.960122 ,0.691627
0.963172 ,0.693520
0.963222 ,0.693413
0.964272 ,0.694306
0.964321 ,0.694198
0.965370 ,0.694091
0.965419 ,0.694983
0.965467 ,0.694875
0.967515 ,0.694767
0.968563 ,0.694659
0.968610 ,0.694552
0.968657 ,0.695444
0.968704 ,0.695335
